,Date,Time,Station,CAPE,CIN
945,1992-05-12,12,WAL,0.0 joule / kilogram,-0.01639455975379926 joule / kilogram
946,1992-05-12,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
947,1992-05-12,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
948,1992-05-12,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
949,1992-05-12,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
950,1992-05-12,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
951,1992-05-12,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
952,1992-05-12,0,NKX,56.80579443691291 joule / kilogram,-0.0026349871906901027 joule / kilogram
953,1992-05-12,0,RAP,40.88618174914173 joule / kilogram,-100.6185957953572 joule / kilogram
954,1992-05-12,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
955,1992-05-12,0,GJT,46.32027557113654 joule / kilogram,-27.530359864464767 joule / kilogram
956,1992-05-12,0,DNR,0.0 joule / kilogram,0.0 joule / kilogram
957,1992-05-12,0,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
958,1992-05-12,0,TUS,98.11813688166711 joule / kilogram,-1.2436765066747617 joule / kilogram
959,1992-05-12,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
960,1992-05-12,0,WPL,2.501710655623514 joule / kilogram,-102.2942638924138 joule / kilogram
961,1992-05-12,0,INL,26.726557804402297 joule / kilogram,-44.99506889068033 joule / kilogram
962,1992-05-12,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
963,1992-05-12,0,GRB,192.19508321351972 joule / kilogram,-95.43345349884403 joule / kilogram
964,1992-05-12,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
965,1992-05-12,0,DDC,14.576087125831597 joule / kilogram,-0.00014461729722286762 joule / kilogram
966,1992-05-12,0,TOP,1026.5134089963597 joule / kilogram,-3.4193761034296424 joule / kilogram
967,1992-05-12,0,AMA,0.0 joule / kilogram,0.0 joule / kilogram
968,1992-05-12,0,OUN,333.2575510049436 joule / kilogram,-0.00013219351602371916 joule / kilogram
969,1992-05-12,0,MAF,182.894273396498 joule / kilogram,-0.00015022355811317344 joule / kilogram
970,1992-05-12,0,DRT,1526.4187668749125 joule / kilogram,-0.00013100516668195156 joule / kilogram
971,1992-05-12,0,CRP,3033.084960879748 joule / kilogram,-13.39503345052341 joule / kilogram
972,1992-05-12,0,BRO,2113.506902958148 joule / kilogram,-19.638571369958253 joule / kilogram
973,1992-05-12,0,LZK,1106.2261103937242 joule / kilogram,-2.7690313929204033 joule / kilogram
974,1992-05-12,0,LCH,0.0 joule / kilogram,0.0 joule / kilogram
975,1992-05-12,0,LIX,34.83727308591699 joule / kilogram,-235.61241358723458 joule / kilogram
976,1992-05-12,0,BNA,69.27873150942074 joule / kilogram,-190.96945821900982 joule / kilogram
977,1992-05-12,0,TLH,0.0 joule / kilogram,0.0 joule / kilogram
978,1992-05-12,0,WMW,0.0 joule / kilogram,0.0 joule / kilogram
979,1992-05-12,0,BUF,212.87277896050992 joule / kilogram,-23.437887393283507 joule / kilogram
980,1992-05-12,0,ALB,3.3677954415936493 joule / kilogram,-0.1894349428366482 joule / kilogram
981,1992-05-12,0,CAR,0.0 joule / kilogram,0.0 joule / kilogram
982,1992-05-12,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
983,1992-05-12,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
984,1992-05-12,0,PIT,0.5469498755985325 joule / kilogram,-0.0005123008499880503 joule / kilogram
985,1992-05-12,0,IAD,16.467864692443822 joule / kilogram,-31.99277329157819 joule / kilogram
986,1992-05-12,0,WAL,2.531697238432874 joule / kilogram,-0.00011303030618255925 joule / kilogram
987,1992-05-12,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
988,1992-05-12,0,CHS,0.0 joule / kilogram,0.0 joule / kilogram
989,1992-05-12,0,TBW,194.88869046850687 joule / kilogram,-46.66312767233532 joule / kilogram
990,1992-05-13,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
991,1992-05-13,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
992,1992-05-13,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
993,1992-05-13,12,NKX,0.0 joule / kilogram,0.0 joule / kilogram
994,1992-05-13,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
995,1992-05-13,12,SLC,386.13586895475584 joule / kilogram,-160.9624967858049 joule / kilogram
996,1992-05-13,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
997,1992-05-13,12,ABQ,0.0 joule / kilogram,-454.8706115961681 joule / kilogram
998,1992-05-13,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
999,1992-05-13,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1000,1992-05-13,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1001,1992-05-13,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
1002,1992-05-13,12,YMO,32.043426204398806 joule / kilogram,-0.11716962089042197 joule / kilogram
1003,1992-05-13,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1004,1992-05-13,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
1005,1992-05-13,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
1006,1992-05-13,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1007,1992-05-13,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
1008,1992-05-13,12,OUN,31.39542275956809 joule / kilogram,-675.200429566053 joule / kilogram
1009,1992-05-13,12,MAF,0.0 joule / kilogram,0.0 joule / kilogram
1010,1992-05-13,12,DRT,686.055564868644 joule / kilogram,-502.76269885175276 joule / kilogram
1011,1992-05-13,12,CRP,1068.320809438831 joule / kilogram,-1.8388139128622396 joule / kilogram
1012,1992-05-13,12,ADN,2835.1239967906104 joule / kilogram,-0.0005268393879458168 joule / kilogram
1013,1992-05-13,12,BRO,1211.5704445769873 joule / kilogram,-0.5135760607286415 joule / kilogram
1014,1992-05-13,12,LZK,24.700529458214078 joule / kilogram,-388.59664887054737 joule / kilogram
1015,1992-05-13,12,LCH,1892.8461082374065 joule / kilogram,-79.01371964296727 joule / kilogram
1016,1992-05-13,12,JAN,1513.7211997512964 joule / kilogram,-16.29325029317239 joule / kilogram
1017,1992-05-13,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
1018,1992-05-13,12,BNA,10.160984097451284 joule / kilogram,-7.908895772797838 joule / kilogram
1019,1992-05-13,12,TLH,16.442832603523673 joule / kilogram,-196.03647251605713 joule / kilogram
1020,1992-05-13,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1021,1992-05-13,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
1022,1992-05-13,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
1023,1992-05-13,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
1024,1992-05-13,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1025,1992-05-13,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1026,1992-05-13,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1027,1992-05-13,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1028,1992-05-13,12,WAL,0.6068631394049256 joule / kilogram,-0.0005164458933051091 joule / kilogram
1029,1992-05-13,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1030,1992-05-13,12,CHS,83.23841932138964 joule / kilogram,-273.0180232005569 joule / kilogram
1031,1992-05-13,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
1032,1992-05-13,0,UIL,6.8024335020745585 joule / kilogram,-9.194063861915149 joule / kilogram
1033,1992-05-13,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1034,1992-05-13,0,OAK,2342.6105575602746 joule / kilogram,-0.41717372090332383 joule / kilogram
1035,1992-05-13,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
1036,1992-05-13,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1037,1992-05-13,0,RAP,0.14538127824058986 joule / kilogram,-1.443919931671317 joule / kilogram
1038,1992-05-13,0,SLC,359.2157501085076 joule / kilogram,-9.839818099699379 joule / kilogram
1039,1992-05-13,0,GJT,364.76987295708165 joule / kilogram,-119.21166549050199 joule / kilogram
1040,1992-05-13,0,TUS,0.0 joule / kilogram,0.0 joule / kilogram
1041,1992-05-13,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1042,1992-05-13,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1043,1992-05-13,0,INL,84.11320171314178 joule / kilogram,-0.8637211068334191 joule / kilogram
1044,1992-05-13,0,YMO,40.25726760159756 joule / kilogram,-24.314116308294803 joule / kilogram
1045,1992-05-13,0,GRB,995.648625139811 joule / kilogram,-15.986221012963247 joule / kilogram
1046,1992-05-13,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
1047,1992-05-13,0,DDC,106.34816734447784 joule / kilogram,-0.00014214916733190153 joule / kilogram
1048,1992-05-13,0,TOP,266.69959337374024 joule / kilogram,-89.24616530611648 joule / kilogram
1049,1992-05-13,0,AMA,0.7858073616783811 joule / kilogram,-37.23287966630292 joule / kilogram
1050,1992-05-13,0,OUN,1751.9959715349253 joule / kilogram,-0.00013315659737479367 joule / kilogram
1051,1992-05-13,0,MAF,246.00651722276888 joule / kilogram,-0.0002478178683780167 joule / kilogram
1052,1992-05-13,0,DRT,101.90734667258091 joule / kilogram,-0.00013370964416536819 joule / kilogram
1053,1992-05-13,0,CRP,3899.086425047239 joule / kilogram,-85.45088688630437 joule / kilogram
1054,1992-05-13,0,BRO,2315.7485336362665 joule / kilogram,-122.68790365394985 joule / kilogram
1055,1992-05-13,0,LZK,2627.2589102814773 joule / kilogram,-1.3001332777721117 joule / kilogram
1056,1992-05-13,0,LCH,2937.891788879319 joule / kilogram,-32.764408082962476 joule / kilogram
1057,1992-05-13,0,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1058,1992-05-13,0,LIX,938.5233411101142 joule / kilogram,-10.001216925128803 joule / kilogram
1059,1992-05-13,0,BNA,1044.5118031160773 joule / kilogram,-40.27063035903763 joule / kilogram
1060,1992-05-13,0,TLH,18.515683353240867 joule / kilogram,-186.953250986015 joule / kilogram
1061,1992-05-13,0,WMW,7.746267800658606 joule / kilogram,-198.89049072877935 joule / kilogram
1062,1992-05-13,0,BUF,560.3830912496283 joule / kilogram,-49.20922128511065 joule / kilogram
1063,1992-05-13,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1064,1992-05-13,0,CHH,0.12907648440089808 joule / kilogram,-0.10301410577711097 joule / kilogram
1065,1992-05-13,0,PIT,1046.8821422390654 joule / kilogram,-0.0005235903782333192 joule / kilogram
1066,1992-05-13,0,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1067,1992-05-13,0,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1068,1992-05-13,0,GSO,295.7678522031839 joule / kilogram,-0.0045470900357229525 joule / kilogram
1069,1992-05-13,0,CHS,0.6974318956235456 joule / kilogram,-127.40547441463376 joule / kilogram
1070,1992-05-13,0,TBW,76.0845787943147 joule / kilogram,-65.14713662730647 joule / kilogram
1071,1992-05-14,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1072,1992-05-14,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1073,1992-05-14,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1074,1992-05-14,12,NKX,11.42531099629614 joule / kilogram,-1.5543294056574921 joule / kilogram
1075,1992-05-14,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1076,1992-05-14,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1077,1992-05-14,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
1078,1992-05-14,12,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
1079,1992-05-14,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
1080,1992-05-14,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1081,1992-05-14,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
1082,1992-05-14,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
1083,1992-05-14,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1084,1992-05-14,12,LBF,5.259789724790556 joule / kilogram,-273.4951591077495 joule / kilogram
1085,1992-05-14,12,DDC,2.2697338293838407 joule / kilogram,-374.7884861263216 joule / kilogram
1086,1992-05-14,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1087,1992-05-14,12,AMA,4.001019410125198 joule / kilogram,-730.3156622890831 joule / kilogram
1088,1992-05-14,12,OUN,358.7971619041094 joule / kilogram,-151.54257384178834 joule / kilogram
1089,1992-05-14,12,MAF,0.0 joule / kilogram,0.0 joule / kilogram
1090,1992-05-14,12,DRT,1.1475285074057517 joule / kilogram,-542.1014864348232 joule / kilogram
1091,1992-05-14,12,CRP,496.0314508167546 joule / kilogram,-12.993772358679355 joule / kilogram
1092,1992-05-14,12,ADN,164.4383626131496 joule / kilogram,-540.9278201467339 joule / kilogram
1093,1992-05-14,12,BRO,1992.6978906576333 joule / kilogram,-38.00498222911689 joule / kilogram
1094,1992-05-14,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
1095,1992-05-14,12,LCH,1516.5726794580103 joule / kilogram,-57.81680154707119 joule / kilogram
1096,1992-05-14,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1097,1992-05-14,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
1098,1992-05-14,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
1099,1992-05-14,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1100,1992-05-14,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1101,1992-05-14,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
1102,1992-05-14,12,ALB,4.5889964802427485 joule / kilogram,-16.860373729252487 joule / kilogram
1103,1992-05-14,12,CAR,0.18679465556854258 joule / kilogram,-0.0030288286142076855 joule / kilogram
1104,1992-05-14,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1105,1992-05-14,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1106,1992-05-14,12,PIT,0.0 joule / kilogram,-0.0028026367103923143 joule / kilogram
1107,1992-05-14,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1108,1992-05-14,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1109,1992-05-14,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1110,1992-05-14,12,CHS,0.08294186932153909 joule / kilogram,-190.37611333526422 joule / kilogram
1111,1992-05-14,12,TBW,648.1719871385168 joule / kilogram,-19.78521126846649 joule / kilogram
1112,1992-05-14,0,UIL,319.57095550534507 joule / kilogram,-0.003650665861955765 joule / kilogram
1113,1992-05-14,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1114,1992-05-14,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1115,1992-05-14,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
1116,1992-05-14,0,GGW,186.27480003698506 joule / kilogram,-23.69423192737648 joule / kilogram
1117,1992-05-14,0,RAP,0.0 joule / kilogram,0.0 joule / kilogram
1118,1992-05-14,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1119,1992-05-14,0,GJT,0.0 joule / kilogram,0.0 joule / kilogram
1120,1992-05-14,0,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
1121,1992-05-14,0,TUS,0.0 joule / kilogram,0.0 joule / kilogram
1122,1992-05-14,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1123,1992-05-14,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1124,1992-05-14,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
1125,1992-05-14,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
1126,1992-05-14,0,GRB,13.695849864917419 joule / kilogram,-138.60905642588412 joule / kilogram
1127,1992-05-14,0,LBF,1.5887871805402962 joule / kilogram,-85.74497659287569 joule / kilogram
1128,1992-05-14,0,DDC,1150.0322571109466 joule / kilogram,-4.492518710986159 joule / kilogram
1129,1992-05-14,0,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1130,1992-05-14,0,AMA,1557.914587848414 joule / kilogram,-135.91554940508613 joule / kilogram
1131,1992-05-14,0,OUN,3842.2094794047375 joule / kilogram,-0.00013162832031045522 joule / kilogram
1132,1992-05-14,0,MAF,31.284125468303557 joule / kilogram,-324.4372240587145 joule / kilogram
1133,1992-05-14,0,DRT,2225.719995442906 joule / kilogram,-0.0013481632310100536 joule / kilogram
1134,1992-05-14,0,CRP,1422.8576588849664 joule / kilogram,-3.8722265841061296 joule / kilogram
1135,1992-05-14,0,BRO,2072.3139883358504 joule / kilogram,-54.46408397228157 joule / kilogram
1136,1992-05-14,0,LZK,1270.9221864931922 joule / kilogram,-2.0821364833960283 joule / kilogram
1137,1992-05-14,0,LCH,4846.35769895076 joule / kilogram,-6.886126902258373 joule / kilogram
1138,1992-05-14,0,JAN,318.2829988103849 joule / kilogram,-80.08980422702587 joule / kilogram
1139,1992-05-14,0,BNA,667.5503595748187 joule / kilogram,-19.726118172193676 joule / kilogram
1140,1992-05-14,0,TLH,157.73633632632823 joule / kilogram,-0.09223985466154586 joule / kilogram
1141,1992-05-14,0,WMW,4.013705435470711 joule / kilogram,-6.5681108942968125 joule / kilogram
1142,1992-05-14,0,BUF,22.699414708239242 joule / kilogram,-0.09411922334516103 joule / kilogram
1143,1992-05-14,0,ALB,15.64056573763586 joule / kilogram,-0.07002722403510661 joule / kilogram
1144,1992-05-14,0,CAR,32.84589407999681 joule / kilogram,-117.60329114619559 joule / kilogram
1145,1992-05-14,0,YQI,34.239427278066124 joule / kilogram,-35.368517397526304 joule / kilogram
1146,1992-05-14,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1147,1992-05-14,0,PIT,24.571607691710778 joule / kilogram,-0.0005127703282982924 joule / kilogram
1148,1992-05-14,0,IAD,109.08406554114453 joule / kilogram,-116.49788882742655 joule / kilogram
1149,1992-05-14,0,WAL,1.0313840763874988 joule / kilogram,-0.00018171599368084566 joule / kilogram
1150,1992-05-14,0,GSO,753.5900797774044 joule / kilogram,-29.946520148824053 joule / kilogram
1151,1992-05-14,0,TBW,489.9173509011577 joule / kilogram,-3.260010267719553 joule / kilogram
1152,1992-05-15,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1153,1992-05-15,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1154,1992-05-15,12,OAK,2.5979545511809388 joule / kilogram,-1.6288187609413611 joule / kilogram
1155,1992-05-15,12,NKX,8.56035373887995 joule / kilogram,-10.982711627252016 joule / kilogram
1156,1992-05-15,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1157,1992-05-15,12,RAP,0.0 joule / kilogram,0.0 joule / kilogram
1158,1992-05-15,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1159,1992-05-15,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
1160,1992-05-15,12,DNR,0.0 joule / kilogram,0.0 joule / kilogram
1161,1992-05-15,12,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
1162,1992-05-15,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
1163,1992-05-15,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1164,1992-05-15,12,WPL,0.03106839277987937 joule / kilogram,-0.030423953132344965 joule / kilogram
1165,1992-05-15,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
1166,1992-05-15,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
1167,1992-05-15,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1168,1992-05-15,12,LBF,662.023338194337 joule / kilogram,-351.17727347221614 joule / kilogram
1169,1992-05-15,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1170,1992-05-15,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
1171,1992-05-15,12,OUN,94.6649508350201 joule / kilogram,-307.63152122654765 joule / kilogram
1172,1992-05-15,12,MAF,87.71944857222934 joule / kilogram,-411.53321683866125 joule / kilogram
1173,1992-05-15,12,DRT,579.8598643545665 joule / kilogram,-0.000470036741871481 joule / kilogram
1174,1992-05-15,12,BRO,0.0 joule / kilogram,0.0 joule / kilogram
1175,1992-05-15,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
1176,1992-05-15,12,LCH,777.7112411029203 joule / kilogram,-14.570093925379517 joule / kilogram
1177,1992-05-15,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1178,1992-05-15,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
1179,1992-05-15,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
1180,1992-05-15,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1181,1992-05-15,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1182,1992-05-15,12,BUF,0.01603282862480923 joule / kilogram,-0.017048923411813532 joule / kilogram
1183,1992-05-15,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
1184,1992-05-15,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
1185,1992-05-15,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1186,1992-05-15,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1187,1992-05-15,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1188,1992-05-15,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1189,1992-05-15,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1190,1992-05-15,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1191,1992-05-15,12,CHS,10.79939856982803 joule / kilogram,-102.34779898198782 joule / kilogram
1192,1992-05-15,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
1193,1992-05-15,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1194,1992-05-15,0,BOI,9.861171107273593 joule / kilogram,-36.02398563830207 joule / kilogram
1195,1992-05-15,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1196,1992-05-15,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
1197,1992-05-15,0,GGW,0.3724047335817138 joule / kilogram,-1.3438074712631654 joule / kilogram
1198,1992-05-15,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1199,1992-05-15,0,GJT,0.0 joule / kilogram,0.0 joule / kilogram
1200,1992-05-15,0,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
1201,1992-05-15,0,TUS,0.0 joule / kilogram,0.0 joule / kilogram
1202,1992-05-15,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1203,1992-05-15,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1204,1992-05-15,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
1205,1992-05-15,0,YMO,3.675090365892773 joule / kilogram,-48.06009173420721 joule / kilogram
